PEPNR00000000002	1.3294343604248302	0.0017705852582125213
PEPNR00000000003	1.6802522250090572	0.0009292820947976173
PEPNR00000000004	1.5303108443135862	0.0011461076525835336
PEPNR00000000005	1.082405959759522	0.0030260808100807295
PEPNR00000000006	1.242881056459933	0.0018930930262032685
PEPNR00000000007	1.5312253470451982	0.0009632741498627418
PEPNR00000000008	1.4903366193853793	0.0009511710029168753
PEPNR00000000009	1.501519290325264	0.0009985560233630843
PEPNR00000000010	1.4452326753596991	0.0009166728401183388
PEPNR00000000011	1.3699419182858863	0.0012660548691732925
PEPNR00000000012	1.5739855086370516	0.0008246339835308979
PEPNR00000000013	1.4419704133652786	0.0007973393476655848
PEPNR00000000014	1.364151982018703	0.001171756427796635
PEPNR00000000015	0.7505045677270532	0.0027466018670584506
PEPNR00000000016	1.499731710509014	0.0008034081975782894
PEPNR00000000017	1.271497951964457	0.001095764537137098
PEPNR00000000018	1.4242107211607073	0.0008004602221463907
PEPNR00000000019	1.3171869436695318	0.0008636100332776131
PEPNR00000000020	1.116733374439438	0.001226268357287392
PEPNR00000000021	0.9929179027420811	0.0018729375275611628
PEPNR00000000022	0.8411632931270316	0.0022532208978850183
PEPNR00000000023	1.070180517884315	0.0015844073583910516
PEPNR00000000024	1.6945032027606413	0.0005299392404466582
PEPNR00000000025	1.0035541033517807	0.0013806286706728244
PEPNR00000000026	1.5131509080975805	0.0005774627632288265
PEPNR00000000027	0.8653103918685552	0.001926559136786061
PEPNR00000000028	1.4259796493704253	0.000681086252093818
PEPNR00000000029	1.635148367152191	0.0005918084009188582
PEPNR00000000030	0.28912105532533133	0.005293105959963331
PEPNR00000000031	1.566429609508204	0.0006281288906177032
PEPNR00000000032	1.6374612464394738	0.0005807795087173918
PEPNR00000000033	0.9160073223538003	0.001660584209442858
PEPNR00000000034	1.3463521997281713	0.0005350005466310213
PEPNR00000000035	1.1257849405339617	0.0011171015932388468
PEPNR00000000036	1.4417577437123577	0.0006193217728207048
PEPNR00000000037	1.670742296400755	0.0005336737417512925
PEPNR00000000038	0.9978365539292713	0.001541432764971759
PEPNR00000000039	1.2859398001351554	0.0007983280281273332
PEPNR00000000040	1.154974329798345	0.0008401904187542552
