PEP ID	FIT EST	WEIGHT
PEPNR00000000089	1.427712407049421	19541.197281820652
PEPNR00000000090	0.8002632411588086	20995.590496084467
PEPNR00000000091	1.2353761242321957	19701.58191520198
PEPNR00000000092	0.4095320659281348	20831.793465841343
PEPNR00000000093	0.7921555407577208	23277.54966396192
PEPNR00000000094	0.6467087639469185	27033.421591938197
PEPNR00000000095	0.8751408044675995	17383.014343769908
PEPNR00000000096	0.3152990093787714	34164.262765849395
PEPNR00000000097	1.0284513326925708	25960.969641456115
PEPNR00000000098	0.8673492809710284	21124.881014012346
PEPNR00000000099	0.4012340473814328	23759.61029257041
PEPNR00000000100	0.9146990081323771	12951.13530376756
PEPNR00000000101	0.5017449621786403	45521.41153304018
PEPNR00000000102	1.7357236576832233	14863.943781810825
PEPNR00000000103	0.4500512778259011	24970.092627063215
PEPNR00000000104	1.6133868533852205	14154.30791851176
PEPNR00000000105	1.273999059744603	19707.418752236277
PEPNR00000000106	0.1684692970647682	58182.71080530672
PEPNR00000000107	1.0218646129954476	18427.298106626025
PEPNR00000000108	1.5619614231491832	17396.009888901062
PEPNR00000000109	1.4481580776294183	15727.21756836978
PEPNR00000000110	1.6240463201960158	15133.119082076477
PEPNR00000000111	0.19577834422714036	43897.59818506187
PEPNR00000000112	1.6575712137149758	14526.863528858537
PEPNR00000000113	0.22508886879282114	36113.63730854738
PEPNR00000000114	1.3857806197016633	13309.56350946358
PEPNR00000000115	1.1074073322695521	16023.673303525453
PEPNR00000000116	0.6938222975089233	13690.888401082919
PEPNR00000000117	0.8330056125111672	15076.871477124148
PEPNR00000000118	0.24265891569434567	27595.046652494253
PEPNR00000000119	0.22203835174399927	30652.130446097104
PEPNR00000000120	0.9472894000073994	17951.358130845187
PEPNR00000000121	0.6290318120929741	15811.261746176862
PEPNR00000000122	0.82252536187289	21632.220468328742
PEPNR00000000123	0.45306438063650634	17121.653314490624
PEPNR00000000124	0.15321765730115955	51332.91412831843
PEPNR00000000125	0.8054480372770916	23598.49728420589
PEPNR00000000126	1.4097117779368158	12866.015736949743
PEPNR00000000127	0.9776853430000527	14926.020938032923
PEPNR00000000128	0.972631464931064	13815.385183741828
PEPNR00000000129	0.9678424140532376	13259.813903726263
PEPNR00000000130	0.6046859942021228	21360.342026665476
PEPNR00000000131	1.23857709784005	9784.261921654468
PEPNR00000000132	1.071330675210808	12287.323285257615
PEPNR00000000133	1.3626962669658722	18776.403281828305
PEPNR00000000134	0.27154098750020894	22648.840873992325
PEPNR00000000135	0.43810518273249766	19256.656212133305
PEPNR00000000136	0.8540515576193997	17246.074543648712
PEPNR00000000137	0.28567907643388046	32761.466257976568
PEPNR00000000138	0.198694331291048	35225.72618117865
PEPNR00000000139	0.2743559409063755	17438.826775117384
PEPNR00000000140	0.7074068282093622	18514.103924705258
PEPNR00000000141	0.3097041827205266	21485.801093032496
PEPNR00000000142	0.24151837330365927	28486.218693782386
PEPNR00000000143	0.5562102136351783	24300.685964386652
PEPNR00000000144	1.0662501659218693	13155.025763633887
PEPNR00000000145	1.150141420893175	11372.929081643517
PEPNR00000000146	0.32700359848903315	27255.590848961834
PEPNR00000000147	0.18584749527247468	37408.419765615516
PEPNR00000000148	0.35640617973562894	20290.030981075117
PEPNR00000000149	0.3698589755843067	21584.789470854455
PEPNR00000000150	0.17928287033531823	44186.58437795432
PEPNR00000000151	0.9312595314671864	17183.20108854202
PEPNR00000000152	0.5056594158439748	15771.359534580179
PEPNR00000000153	0.41765575048388126	17191.314710263243
PEPNR00000000154	1.2976259678593767	11459.598528383493
PEPNR00000000155	1.471520546595989	12887.12786857649
PEPNR00000000156	0.3443208834618997	18590.86972106055
PEPNR00000000157	0.907588387204187	18233.78376289968
PEPNR00000000158	0.1883452994689135	39121.8977603078
PEPNR00000000159	0.1522891161017717	44764.223957031194
PEPNR00000000160	1.2741828148641527	12669.420075233942
PEPNR00000000161	0.736371104685856	18714.959652549802
PEPNR00000000162	0.180246218706229	40482.53316698389
PEPNR00000000163	0.4304946343096664	20285.225424796165
PEPNR00000000164	0.2592899546340214	28967.887704649354
PEPNR00000000165	0.47381682356141636	17444.38654026287
PEPNR00000000166	0.5702594330032772	18513.859854468043
PEPNR00000000167	1.4329226001201678	11736.539043462966
PEPNR00000000168	1.4577660514835982	15242.1860810218
PEPNR00000000169	0.23071795764417594	30263.811222449538
PEPNR00000000170	1.4785867431419435	9663.982701450792
PEPNR00000000171	1.6418762408113783	10089.676255244349
PEPNR00000000172	0.207017064911245	35575.590492307005
PEPNR00000000173	0.19107973305469156	33192.60495027173
PEPNR00000000174	0.2776821498893278	16695.36021810047
PEPNR00000000175	0.687524190829456	13930.063576784883
PEPNR00000000176	0.26233190848184523	20466.813405655514
PEPNR00000000177	0.7479541465646334	17211.13043005354
PEPNR00000000178	0.16130884702893178	36248.01624305084
PEPNR00000000179	1.6789403076329241	10329.807753883517
PEPNR00000000180	0.555207339083164	16107.015994902371
PEPNR00000000181	0.34085831902314245	18835.330562447783
PEPNR00000000182	0.5565827998377944	8559.580479398443
PEPNR00000000183	0.6401479120741889	16479.82299593895
PEPNR00000000184	0.6145776537259264	16116.07747426007
PEPNR00000000185	1.0171193526059237	15651.1363119073
PEPNR00000000186	1.147519134392847	12259.737254713502
PEPNR00000000187	1.1696255523574117	13216.53659323787
PEPNR00000000188	1.0735885276533648	14224.825054811066
PEPNR00000000189	0.23133298877128078	29052.990541405783
PEPNR00000000190	0.22588621457586106	31505.25029672365
PEPNR00000000191	0.4962310533747656	12619.892557223007
PEPNR00000000192	0.9690303321430006	12616.190540193249
PEPNR00000000193	0.26795733046155223	24007.859541032583
PEPNR00000000194	0.2638542310188161	27393.277531887103
PEPNR00000000195	0.7744679212984408	20839.934695109023
PEPNR00000000196	0.27014061273763745	21469.344750434593
PEPNR00000000197	1.2475927954755286	10401.458086768735
PEPNR00000000198	0.30000335627402025	15941.658390265946
PEPNR00000000199	0.2060310746841347	24175.15081393233
PEPNR00000000200	0.34639018105769137	13463.78740073004
PEPNR00000000201	0.2974129822391236	7453.767699001267
PEPNR00000000202	1.1178004980023144	9174.583861077705
PEPNR00000000203	1.4618983257099494	11485.938382822234
PEPNR00000000204	0.29548523012538763	19586.239695859684
PEPNR00000000205	0.21638065372417487	27480.35069232453
PEPNR00000000206	0.334319172531668	14987.546682692744
PEPNR00000000207	0.21730131446196305	26449.231353520627
PEPNR00000000208	0.2924810526858279	12953.904465741585
PEPNR00000000209	0.6284385764079352	13180.674730801806
PEPNR00000000210	0.19697084413836016	27108.270587731644
PEPNR00000000211	0.2505650571897701	27672.056663114985
PEPNR00000000212	0.32894429292573546	17776.0988995713
PEPNR00000000213	0.7671955692894713	12431.915635739628
PEPNR00000000214	0.34616860753005335	15300.792091443493
PEPNR00000000215	0.9678565032275432	15198.532776794511
PEPNR00000000216	1.2131364861431475	8445.416391199153
PEPNR00000000217	0.613718011905916	14109.311131619852
PEPNR00000000218	1.0765208302166105	11083.931802199013
PEPNR00000000219	0.929896486569745	10071.29032448251
PEPNR00000000220	0.8569969262270305	13712.17091374741
PEPNR00000000221	1.259719805168932	9191.225780370487
PEPNR00000000222	0.21429444428826283	29078.165790681276
PEPNR00000000223	1.079124689614102	12356.12214775608
PEPNR00000000224	1.3918262007175115	8568.197190224337
PEPNR00000000225	0.2143163060265844	21267.498906801415
PEPNR00000000226	0.2171620166097844	21459.978401849414
PEPNR00000000227	0.2368831808303792	22029.627655575154
PEPNR00000000228	0.3885419263770637	17416.254627666272
PEPNR00000000229	0.20563273507781704	21915.750874372927
PEPNR00000000230	0.18755513794078693	34818.6535497116
PEPNR00000000231	0.37391945515937236	15968.392129812306
PEPNR00000000232	0.6452678632982889	9114.001162612862
PEPNR00000000233	0.35283315826396533	11436.441813805352
PEPNR00000000234	0.6239550917529166	15638.13246975738
PEPNR00000000235	0.6514386410260089	14732.532824877053
PEPNR00000000236	0.15463808491399886	37307.50965982299
PEPNR00000000237	0.9775211533704098	15698.732684852963
PEPNR00000000238	0.3518781960075481	16065.817189519656
PEPNR00000000239	0.3104383289985734	16795.989796131555
PEPNR00000000240	1.3183848439578099	11761.836618460638
PEPNR00000000241	0.18318002203163908	19871.24222808575
PEPNR00000000242	0.2776162176370007	13234.841877692077
PEPNR00000000243	0.15441347207701042	36024.04799331608
PEPNR00000000244	0.1766284360512005	22587.20307455582
PEPNR00000000245	0.9582789085220571	8276.328507937995
PEPNR00000000246	0.23443450938530336	22117.385833501263
PEPNR00000000247	0.18186958953078425	23500.47629661959
PEPNR00000000248	0.14714741598163006	17016.18474671972
PEPNR00000000249	0.18816492858048864	24085.200190577703
PEPNR00000000250	0.3846056240845073	15348.004425281997
PEPNR00000000251	0.4228405130073398	10633.293728396506
PEPNR00000000252	0.1564259229912653	33437.055088413654
PEPNR00000000253	0.3712181954108401	14730.415480160675
PEPNR00000000254	0.717932725582781	10486.98286920546
PEPNR00000000255	0.17791380038152954	30787.105851171527
PEPNR00000000256	0.5929386681162268	6088.801055020426
PEPNR00000000257	1.5607894631425363	7695.111517126965
PEPNR00000000258	0.9148553438875947	13924.70146361748
PEPNR00000000259	0.15756841831169008	29421.14026005079
PEPNR00000000260	0.1882733728936605	26603.485440308432
PEPNR00000000261	0.1605359097655113	38317.65559355275
PEPNR00000000262	0.16616621706628693	25301.52259279642
PEPNR00000000263	1.3403114950176915	9267.83523086865
PEPNR00000000264	0.3423204839209958	17028.954955776968
PEPNR00000000265	0.38576605128398544	8273.723670576677
PEPNR00000000266	0.9252722214268911	13629.383260481174
PEPNR00000000267	0.5711587017485724	12238.398399860083
PEPNR00000000268	0.2084303208368215	23475.681012695313
PEPNR00000000269	0.20882413623846097	24507.361304412832
PEPNR00000000270	0.10889830146294663	62878.3673591389
PEPNR00000000271	0.22628235082538933	15616.96169678118
PEPNR00000000272	0.5211551167587885	9684.073555235589
PEPNR00000000273	0.7463356883400063	12927.435779939202
PEPNR00000000274	0.08712795701131823	74147.09980873828
PEPNR00000000275	0.46886009873403844	11612.047138623679
PEPNR00000000276	0.6270225423533387	5594.397754839595
PEPNR00000000277	0.3200762535914455	10799.335789692712
PEPNR00000000278	0.6887811428249251	12814.945049612297
PEPNR00000000279	0.19775910517863843	23643.214087066663
PEPNR00000000280	0.19409361451961665	18896.427292475928
PEPNR00000000281	1.3304734321502139	6698.846564899356
PEPNR00000000282	0.12023780064505632	57775.08814844621
PEPNR00000000283	0.1443493490291674	36663.97082414565
PEPNR00000000284	0.5295866836649337	6618.7967195361125
PEPNR00000000285	0.18353704622614714	21817.010587466353
PEPNR00000000286	0.2559019232197456	14171.035138335086
PEPNR00000000287	0.38324856921248396	10062.581941418302
PEPNR00000000288	0.37194743010725895	7170.0956144960255
PEPNR00000000289	0.15209596687903087	30437.930641298626
PEPNR00000000290	1.0304959956363597	7845.451484041877
PEPNR00000000291	1.7160488471695152	3614.8788844341107
PEPNR00000000292	0.16863697387907017	25760.513632787282
PEPNR00000000293	0.174182088673282	26021.9333204456
PEPNR00000000294	0.28249203697007974	13618.36219625594
PEPNR00000000295	0.15557261873160594	33922.16263279923
PEPNR00000000296	0.24268644701828715	15700.089897826318
PEPNR00000000297	0.7729959081063845	10967.775314331873
PEPNR00000000298	0.1760461433150748	23034.595689455502
PEPNR00000000299	0.6004721227907952	11857.476078138632
PEPNR00000000300	0.24820294815450555	15064.411806534366
PEPNR00000000301	0.2345302961138473	22216.987109678532
PEPNR00000000302	0.1983906445883565	20287.47154829389
PEPNR00000000303	0.601146177304378	13297.564865132828
PEPNR00000000304	0.21975004208848645	17238.43378250999
PEPNR00000000305	0.3304017768902461	21591.09606204746
PEPNR00000000306	1.2117146838847503	10043.461658796157
PEPNR00000000307	0.28672737450314373	15975.722458170074
PEPNR00000000308	0.8438448488170411	9473.669490720154
PEPNR00000000309	0.39627401638835336	13709.14546369991
PEPNR00000000310	0.2617589718917014	15176.282003263277
PEPNR00000000311	0.1983415218923919	12478.164098367366
PEPNR00000000312	0.8422183246592538	10250.417257870044
PEPNR00000000313	0.6557694454233409	8247.765645814125
PEPNR00000000314	0.46646827459677687	13497.503266436233
PEPNR00000000315	0.6687990350673628	8945.060317633997
PEPNR00000000316	0.3780029220842571	11086.942444295575
PEPNR00000000317	0.7267118571609222	7982.777280218415
PEPNR00000000318	0.27651334236380365	16785.152903921495
PEPNR00000000319	0.12342085106632085	50591.41907329105
PEPNR00000000320	0.17735478644103908	24334.701444594168
PEPNR00000000321	0.9315750033595998	6504.021526245308
PEPNR00000000322	0.5888033781384274	8598.236295660468
PEPNR00000000323	0.22047598323663822	11967.305982310325
PEPNR00000000324	0.5932607674275163	8186.508950461461
PEPNR00000000325	0.3753836426331773	10987.057155797671
PEPNR00000000326	0.6063102082119467	6252.781901052549
PEPNR00000000327	0.8208332924404809	8111.685977694303
PEPNR00000000328	0.8360783362212787	7872.1492253847455
PEPNR00000000329	0.2512947907243016	15023.630995347194
PEPNR00000000330	0.3797401554173655	7455.902340819688
PEPNR00000000331	0.12376141362008991	52791.62358934835
PEPNR00000000332	0.2399476704888309	12687.464134170083
PEPNR00000000333	0.29037454944204283	3331.3168632299376
PEPNR00000000334	0.5292937223490348	6737.740682198412
PEPNR00000000335	0.7598132556154941	7312.629011237103
PEPNR00000000336	0.16476755149883476	23460.695243455244
PEPNR00000000337	0.41424938738447403	12085.974753528795
PEPNR00000000338	0.31312643120109623	14459.818665408204
PEPNR00000000339	0.41609111685078515	11526.433535118831
PEPNR00000000340	0.2120448873071335	17603.744080066786
PEPNR00000000341	0.24869566198510426	13301.828459408443
PEPNR00000000342	1.2919969136884695	3907.8186593024516
PEPNR00000000343	0.5851170952356198	11537.927783947387
PEPNR00000000344	0.6269686816816251	8477.10234401972
PEPNR00000000345	0.2631438365608556	12224.531479624644
PEPNR00000000346	0.17277698911341433	23917.955779440537
PEPNR00000000347	0.09976279067301982	62570.656703769906
PEPNR00000000348	0.18173565774569653	17484.08674831187
PEPNR00000000349	0.9674308250122258	7965.856140310768
PEPNR00000000350	0.5197428557042645	6102.516600688914
PEPNR00000000351	1.2731434861405062	7430.230108116451
PEPNR00000000352	0.11870196559223822	46848.84766775427
PEPNR00000000353	0.27152759929738746	12262.494704761875
PEPNR00000000354	0.5819210971903002	7983.270288506926
PEPNR00000000355	0.12589501556959642	46724.17976158055
PEPNR00000000356	0.1651917736494648	25096.01541495873
PEPNR00000000357	0.1466450621723689	29845.1605372981
PEPNR00000000358	0.2579211306506844	14190.224724050891
PEPNR00000000359	0.2832724211233538	9377.422275646784
PEPNR00000000360	0.17756617414409537	14110.235956887982
PEPNR00000000361	0.22446796544017636	15117.777120359806
PEPNR00000000362	0.378340852523964	8765.745245190563
PEPNR00000000363	0.19585101021142085	16734.514189383648
PEPNR00000000364	1.0199334564650306	9212.452526166086
PEPNR00000000365	0.16530873454093348	24453.190998944072
PEPNR00000000366	0.6085338073961799	6741.35538561337
PEPNR00000000367	0.7091438934244945	7824.579699052139
PEPNR00000000368	1.2608672584929113	5446.213783909775
PEPNR00000000369	0.15539281779394717	23151.478686809274
PEPNR00000000370	0.17662843605120046	23591.078766758314
PEPNR00000000371	0.1834111321584393	21628.00785103226
PEPNR00000000372	0.3247225526140515	8939.760275738061
PEPNR00000000373	0.17540070763977889	10988.704797803632
PEPNR00000000374	0.2037798092608333	14950.37009525794
PEPNR00000000375	0.18101352133055962	20491.260066232622
PEPNR00000000376	0.22735854787675924	16487.939231327397
PEPNR00000000377	0.4438943271047071	9242.856843904003
PEPNR00000000378	0.2769809896723563	11685.422330160014
PEPNR00000000379	1.4779447639899312	4322.0795404061955
PEPNR00000000380	0.23538351878028332	13428.075709940284
PEPNR00000000381	0.1963545667289644	17389.400010761092
PEPNR00000000382	0.1967621260866596	20528.908434815847
PEPNR00000000383	0.3410416244921966	11782.092414493918
PEPNR00000000384	1.2167398877793327	6018.930996324707
PEPNR00000000385	0.2025649450614373	12884.893331561943
PEPNR00000000386	0.8583074295833376	9859.174113336776
PEPNR00000000387	1.3977088999889746	4211.379960062493
PEPNR00000000388	0.21350005968313876	8187.668174686038
PEPNR00000000389	0.24143734311741333	10109.088425614755
PEPNR00000000390	0.1858447109550999	18264.81552842777
PEPNR00000000391	0.1661785683923523	17354.650173839782
PEPNR00000000392	0.14617266581160931	20617.598938074705
PEPNR00000000393	0.33883298834995873	10303.371124701267
PEPNR00000000394	0.47879415604159686	8467.261815664602
PEPNR00000000395	0.3777621107601198	9070.14404705316
PEPNR00000000396	0.7437554708165733	6868.10048063532
PEPNR00000000397	0.4166121655548471	9082.525163789656
PEPNR00000000398	0.1885716981492062	13777.62601849508
PEPNR00000000399	0.2174941173148917	12236.814087828727
PEPNR00000000400	0.18733495504870068	14012.72417135702
PEPNR00000000401	0.43785962364993813	9976.633734618179
PEPNR00000000402	0.17767715842079929	16806.034212638115
PEPNR00000000403	0.09319434339764224	58726.04825586252
PEPNR00000000404	1.66870072725728	5326.291124446902
PEPNR00000000405	0.25970923959846887	7877.785565921587
PEPNR00000000406	0.14735561020619073	23814.26465055738
PEPNR00000000407	0.263131027676014	8640.921255776873
PEPNR00000000408	0.9967575428506905	8398.73448938764
PEPNR00000000409	0.13540380898709442	24774.8462310268
PEPNR00000000410	0.11381581301206115	25045.034700518023
PEPNR00000000411	0.3984129532070709	8312.850517524179
PEPNR00000000412	1.0897998086712073	5089.037300554026
PEPNR00000000413	0.43446411826627607	6358.649775586633
PEPNR00000000414	0.31809246774016253	6412.129323715071
PEPNR00000000415	0.22020104762471454	12719.46148740764
PEPNR00000000416	0.24666018840285336	7002.556471839106
PEPNR00000000417	0.16504446079896487	17967.598572545492
PEPNR00000000418	0.8040879887580963	5362.740449005103
PEPNR00000000419	0.10768676138829279	37582.89330124941
PEPNR00000000420	0.25963103103031704	9118.372986957396
PEPNR00000000421	0.4772464572993647	7021.27952758075
PEPNR00000000422	0.5738422236173706	2756.73585342287
PEPNR00000000423	0.15082288211500325	24669.510858856313
PEPNR00000000424	0.10336083985837577	48356.741989215385
PEPNR00000000425	0.1760586249150658	15691.014435884628
PEPNR00000000426	0.19514211132479986	13978.277704796856
PEPNR00000000427	0.38598433036506474	5545.935870419309
PEPNR00000000428	0.15314066816506602	17862.774289150504
PEPNR00000000429	0.2860028840484796	5783.367824148228
PEPNR00000000430	0.4450007308074141	7975.37383112758
PEPNR00000000431	0.199278389642435	11224.95193061036
PEPNR00000000432	0.14148721874292483	22482.486821839208
PEPNR00000000433	0.7895608670109543	4360.645751139428
PEPNR00000000434	0.31908950800810587	7695.797751127283
PEPNR00000000435	0.609289042361846	4912.482868226462
PEPNR00000000436	1.471103953332594	3840.6092095098847
PEPNR00000000437	1.1525938968184413	5863.891941204615
PEPNR00000000438	0.9225238806049301	5535.990885510756
PEPNR00000000439	0.20421103278360989	11066.237975993594
PEPNR00000000440	0.2982900752925341	7808.937459574524
PEPNR00000000441	0.18761692119994383	10307.902236379818
PEPNR00000000442	0.2062490652126009	11802.272778457027
PEPNR00000000443	0.171768870813564	21046.850508822517
PEPNR00000000444	0.37082140700650246	7342.5084692190885
PEPNR00000000445	0.4830030829381769	4875.689457230523
PEPNR00000000446	1.4218893556390046	3419.9564912240435
PEPNR00000000447	0.2343377400452928	8807.119739007321
PEPNR00000000448	0.24567838256539656	10226.976531866807
PEPNR00000000449	0.36783775577641165	6856.645977162075
PEPNR00000000450	0.20325988880444035	19597.129879239554
PEPNR00000000451	0.24489845559737963	7456.575217435224
PEPNR00000000452	0.1970773213027171	11547.71498220633
PEPNR00000000453	0.4041483293483066	9255.820381438458
PEPNR00000000454	0.14407541000520227	18424.745417440303
PEPNR00000000455	0.36012925486073677	6981.117993854432
PEPNR00000000456	0.11346528913448888	31773.848877795368
PEPNR00000000457	0.17379031021443028	11255.08155612425
PEPNR00000000458	0.23841102629926864	9844.238164077315
PEPNR00000000459	0.12708642519948815	22776.776367805112
PEPNR00000000460	0.15153038276916134	18368.407633249924
PEPNR00000000461	0.3163175267475077	6379.30044997939
PEPNR00000000462	0.1433737311880705	16495.005976442768
PEPNR00000000463	0.32291896412099685	7313.663075770839
PEPNR00000000464	0.2107174661100481	11018.739468485594
PEPNR00000000465	0.2062490652126009	7081.363667074216
PEPNR00000000466	0.12813939730906637	24035.193759984664
PEPNR00000000467	0.14796974294036674	17964.330474134968
PEPNR00000000468	0.4252769166285806	6579.609767110731
PEPNR00000000469	0.21646583849650386	12234.539202131939
PEPNR00000000470	0.3110769793918565	6820.93148506732
PEPNR00000000471	0.2214949969598988	11125.373570456683
PEPNR00000000472	1.2563368545733122	2348.9170029176444
PEPNR00000000473	0.8255192748223672	3066.60263658095
PEPNR00000000474	0.13769746451781353	16435.97158680995
PEPNR00000000475	0.8817772430055896	4193.427471714337
PEPNR00000000476	0.2242948183282371	11053.241834240995
PEPNR00000000477	1.0054190216521641	4552.112422520334
PEPNR00000000478	0.20530781619652178	13134.12464120382
PEPNR00000000479	0.7984942153701688	4450.376570947303
PEPNR00000000480	0.15174795886731868	16431.672275339897
PEPNR00000000481	0.09129072076751393	34050.28931723436
PEPNR00000000482	0.16843834955391873	18740.97425841491
PEPNR00000000483	0.18761692119994383	15461.853354569726
PEPNR00000000484	0.6939621331739515	4791.90902229314
PEPNR00000000485	0.5284277052379115	5609.831052680358
PEPNR00000000486	0.33196946658888876	4797.819722307488
PEPNR00000000487	0.21250451148032493	8753.846229718278
PEPNR00000000488	0.6756266063501289	4622.575525750962
PEPNR00000000489	0.35288981178340134	6722.12798109791
PEPNR00000000490	0.20043189178285387	9973.031798141872
PEPNR00000000491	0.29123916654092685	8916.241580066095
PEPNR00000000492	0.6293960910095009	5319.582438478192
PEPNR00000000493	0.17629469865083625	13366.748753017831
PEPNR00000000494	0.18487689301933316	12044.05649834653
PEPNR00000000495	0.23360294273839813	9369.36146155543
PEPNR00000000496	0.08411184835680455	26022.755616077986
PEPNR00000000497	0.2593717282553063	7141.169631230829
PEPNR00000000498	0.15994160641197852	15932.20854895899
PEPNR00000000499	0.30579701460554315	4607.9002868909165
PEPNR00000000500	1.4779879639759428	3538.1391133234556
PEPNR00000000501	0.21568471298026315	6775.523846720686
PEPNR00000000502	0.32974733350770735	5730.894449866237
PEPNR00000000503	0.20637446905711856	13972.555197900821
PEPNR00000000504	0.2812640514932335	4613.479851956747
PEPNR00000000505	0.129040405782696	21860.66551559845
PEPNR00000000506	0.15550350283415432	15755.517554475977
PEPNR00000000507	0.11949771474468211	25481.55576754526
PEPNR00000000508	0.21182578324986728	7249.025894180305
PEPNR00000000509	0.152600095242994	10303.018787033538
PEPNR00000000510	0.38687695129633265	4183.917181953014
PEPNR00000000511	0.1363280086738788	20852.77817313739
PEPNR00000000512	0.14246965556285385	14567.653785135757
PEPNR00000000513	0.1548966908958097	12381.187806254171
PEPNR00000000514	0.3818403807000262	4654.084320244505
PEPNR00000000515	0.1519742580134918	15623.157978327652
PEPNR00000000516	0.15116965798062826	17729.995032820254
PEPNR00000000517	0.3147054255701086	4424.123714320547
PEPNR00000000518	0.6833661562979774	2905.4486390644024
PEPNR00000000519	0.225213135817256	5672.9505221655945
